sensor1,sensor2,sensor3,sensor4,labels
505,407,509,506,Lhemiplegia
505,402,510,494,Lhemiplegia
502,401,510,486,Lhemiplegia
500,399,511,477,Lhemiplegia
498,397,510,471,Lhemiplegia
496,396,509,467,Lhemiplegia
495,397,507,464,Lhemiplegia
493,412,504,461,Lhemiplegia
493,457,497,460,Lhemiplegia
504,470,480,465,Lhemiplegia
510,472,476,483,Lhemiplegia
514,462,472,495,Lhemiplegia
514,439,470,499,Lhemiplegia
513,426,468,517,Lhemiplegia
511,418,466,507,Lhemiplegia
511,412,465,507,Lhemiplegia
509,408,479,505,Lhemiplegia
505,406,508,504,Lhemiplegia
503,405,512,504,Lhemiplegia
502,403,512,491,Lhemiplegia
499,398,511,481,Lhemiplegia
498,399,509,474,Lhemiplegia
496,406,507,468,Lhemiplegia
495,422,504,464,Lhemiplegia
493,453,498,462,Lhemiplegia
492,469,488,460,Lhemiplegia
500,474,481,459,Lhemiplegia
511,473,476,473,Lhemiplegia
516,470,472,488,Lhemiplegia
517,446,469,491,Lhemiplegia
517,430,467,496,Lhemiplegia
517,421,466,504,Lhemiplegia
516,413,463,505,Lhemiplegia
513,410,464,506,Lhemiplegia
511,407,503,506,Lhemiplegia
506,407,515,506,Lhemiplegia
505,404,515,496,Lhemiplegia
503,398,513,486,Lhemiplegia
501,402,513,543,Lhemiplegia
499,399,512,525,Lhemiplegia
497,396,511,511,Lhemiplegia
496,398,510,502,Lhemiplegia
495,410,508,494,Lhemiplegia
517,417,463,547,Lhemiplegia
516,411,462,461,Lhemiplegia
515,408,494,535,Lhemiplegia
509,406,512,531,Lhemiplegia
507,404,513,524,Lhemiplegia
505,398,512,511,Lhemiplegia
502,399,510,500,Lhemiplegia
500,404,508,494,Lhemiplegia
498,416,507,488,Lhemiplegia
496,436,504,484,Lhemiplegia
495,455,496,480,Lhemiplegia
494,465,487,477,Lhemiplegia
493,470,480,475,Lhemiplegia
507,467,474,480,Lhemiplegia
513,469,472,503,Lhemiplegia
514,456,468,512,Lhemiplegia
514,437,467,515,Lhemiplegia
514,424,465,517,Lhemiplegia
512,416,465,519,Lhemiplegia
510,410,463,520,Lhemiplegia
508,406,484,519,Lhemiplegia
502,403,511,520,Lhemiplegia
499,400,511,525,Lhemiplegia
497,398,510,507,Lhemiplegia
496,398,510,493,Lhemiplegia
493,396,510,485,Lhemiplegia
493,395,510,479,Lhemiplegia
492,394,511,475,Lhemiplegia
491,393,510,472,Lhemiplegia
490,395,510,470,Lhemiplegia
489,395,510,468,Lhemiplegia
488,394,509,466,Lhemiplegia
490,391,507,465,Lhemiplegia
510,395,500,478,Lhemiplegia
515,428,495,489,Lhemiplegia
516,435,487,491,Lhemiplegia
517,421,480,499,Lhemiplegia
517,413,476,503,Lhemiplegia
516,408,474,505,Lhemiplegia
516,404,477,505,Lhemiplegia
514,402,504,504,Lhemiplegia
508,402,511,505,Lhemiplegia
506,399,511,495,Lhemiplegia
504,396,510,487,Lhemiplegia
502,404,509,479,Lhemiplegia
499,416,508,473,Lhemiplegia
498,427,505,469,Lhemiplegia
495,441,501,466,Lhemiplegia
494,449,493,464,Lhemiplegia
493,464,486,462,Lhemiplegia
492,465,479,462,Lhemiplegia
495,466,474,478,Lhemiplegia
508,466,471,492,Lhemiplegia
513,465,469,498,Lhemiplegia
516,443,467,501,Lhemiplegia
516,428,466,504,Lhemiplegia
515,419,465,506,Lhemiplegia
515,412,464,508,Lhemiplegia
515,408,486,507,Lhemiplegia
512,405,510,506,Lhemiplegia
508,405,513,507,Lhemiplegia
505,402,512,493,Lhemiplegia
502,398,510,484,Lhemiplegia
500,399,510,477,Lhemiplegia
498,406,509,471,Lhemiplegia
496,413,508,468,Lhemiplegia
495,422,506,465,Lhemiplegia
494,442,503,463,Lhemiplegia
492,456,498,461,Lhemiplegia
492,460,487,459,Lhemiplegia
510,459,480,460,Lhemiplegia
514,454,476,475,Lhemiplegia
518,461,472,482,Lhemiplegia
518,438,470,485,Lhemiplegia
519,424,467,489,Lhemiplegia
518,415,466,492,Lhemiplegia
517,408,464,495,Lhemiplegia
518,403,461,498,Lhemiplegia
517,402,463,501,Lhemiplegia
516,400,498,500,Lhemiplegia
513,398,511,500,Lhemiplegia
509,399,513,502,Lhemiplegia
507,397,513,488,Lhemiplegia
505,395,511,479,Lhemiplegia
502,393,511,473,Lhemiplegia
501,392,510,468,Lhemiplegia
499,401,510,465,Lhemiplegia
497,428,506,462,Lhemiplegia
495,467,497,461,Lhemiplegia
494,471,488,459,Lhemiplegia
503,470,480,464,Lhemiplegia
513,473,476,482,Lhemiplegia
516,458,472,485,Lhemiplegia
516,436,470,483,Lhemiplegia
516,426,467,482,Lhemiplegia
516,417,467,485,Lhemiplegia
517,412,465,490,Lhemiplegia
516,408,496,490,Lhemiplegia
511,405,511,492,Lhemiplegia
508,404,512,494,Lhemiplegia
505,400,512,480,Lhemiplegia
503,398,512,472,Lhemiplegia
500,397,510,467,Lhemiplegia
499,396,509,463,Lhemiplegia
497,410,507,461,Lhemiplegia
496,458,501,458,Lhemiplegia
494,472,492,457,Lhemiplegia
494,475,483,457,Lhemiplegia
508,474,477,460,Lhemiplegia
513,475,473,483,Lhemiplegia
515,458,470,498,Lhemiplegia
515,437,467,509,Lhemiplegia
514,425,465,510,Lhemiplegia
513,416,465,512,Lhemiplegia
512,412,464,512,Lhemiplegia
511,408,500,510,Lhemiplegia
505,408,515,510,Lhemiplegia
504,406,515,500,Lhemiplegia
502,400,513,490,Lhemiplegia
500,396,512,480,Lhemiplegia
498,398,512,473,Lhemiplegia
496,405,510,468,Lhemiplegia
495,429,508,464,Lhemiplegia
493,464,498,461,Lhemiplegia
493,473,490,460,Lhemiplegia
504,469,481,464,Lhemiplegia
512,468,476,489,Lhemiplegia
515,459,473,495,Lhemiplegia
515,441,470,498,Lhemiplegia
514,425,468,500,Lhemiplegia
512,416,466,500,Lhemiplegia
511,411,464,500,Lhemiplegia
509,406,464,502,Lhemiplegia
507,406,507,500,Lhemiplegia
502,403,515,500,Lhemiplegia
501,401,515,488,Lhemiplegia
499,396,513,480,Lhemiplegia
497,396,513,473,Lhemiplegia
496,395,512,468,Lhemiplegia
494,394,511,464,Lhemiplegia
493,396,507,461,Lhemiplegia
492,402,504,459,Lhemiplegia
491,416,499,457,Lhemiplegia
506,433,490,458,Lhemiplegia
510,447,482,479,Lhemiplegia
515,469,477,488,Lhemiplegia
516,446,472,490,Lhemiplegia
516,426,470,497,Lhemiplegia
516,416,467,502,Lhemiplegia
516,410,466,505,Lhemiplegia
516,405,465,505,Lhemiplegia
515,402,500,502,Lhemiplegia
509,401,513,505,Lhemiplegia
507,401,513,493,Lhemiplegia
504,396,511,484,Lhemiplegia
502,394,510,476,Lhemiplegia
499,401,508,471,Lhemiplegia
498,416,506,466,Lhemiplegia
496,447,501,462,Lhemiplegia
495,466,494,460,Lhemiplegia
496,473,484,458,Lhemiplegia
509,470,477,462,Lhemiplegia
513,469,473,488,Lhemiplegia
513,460,470,497,Lhemiplegia
512,439,468,501,Lhemiplegia
510,426,466,503,Lhemiplegia
508,417,464,505,Lhemiplegia
504,411,462,506,Lhemiplegia
502,406,486,506,Lhemiplegia
497,403,505,503,Lhemiplegia
497,401,510,500,Lhemiplegia
495,398,509,486,Lhemiplegia
494,396,509,479,Lhemiplegia
492,396,509,472,Lhemiplegia
492,404,508,467,Lhemiplegia
490,420,506,462,Lhemiplegia
490,454,501,460,Lhemiplegia
489,466,491,458,Lhemiplegia
488,471,483,457,Lhemiplegia
507,472,477,459,Lhemiplegia
513,470,473,472,Lhemiplegia
515,460,470,476,Lhemiplegia
516,439,467,482,Lhemiplegia
516,426,465,488,Lhemiplegia
515,416,464,492,Lhemiplegia
515,410,463,493,Lhemiplegia
514,406,463,494,Lhemiplegia
512,403,503,495,Lhemiplegia
507,402,514,495,Lhemiplegia
505,401,514,492,Lhemiplegia
504,397,514,480,Lhemiplegia
501,397,513,473,Lhemiplegia
499,402,511,467,Lhemiplegia
497,408,509,463,Lhemiplegia
495,414,504,460,Lhemiplegia
493,439,495,458,Lhemiplegia
492,463,486,456,Lhemiplegia
502,463,480,455,Lhemiplegia
512,459,475,464,Lhemiplegia
516,465,472,482,Lhemiplegia
516,442,469,480,Lhemiplegia
516,426,467,482,Lhemiplegia
516,416,465,489,Lhemiplegia
515,411,464,494,Lhemiplegia
516,405,476,497,Lhemiplegia
514,403,502,493,Lhemiplegia
509,403,513,495,Lhemiplegia
507,402,513,485,Lhemiplegia
505,397,512,477,Lhemiplegia
503,395,509,469,Lhemiplegia
500,394,508,465,Lhemiplegia
498,392,506,461,Lhemiplegia
496,392,503,459,Lhemiplegia
494,393,499,456,Lhemiplegia
493,393,495,455,Lhemiplegia
492,397,486,454,Lhemiplegia
492,404,481,454,Lhemiplegia
508,411,474,455,Lhemiplegia
513,458,471,480,Lhemiplegia
515,455,468,489,Lhemiplegia
516,433,466,489,Lhemiplegia
517,420,464,493,Lhemiplegia
516,413,463,494,Lhemiplegia
517,406,462,496,Lhemiplegia
516,403,466,495,Lhemiplegia
514,403,512,493,Lhemiplegia
509,402,515,495,Lhemiplegia
507,398,513,485,Lhemiplegia
504,395,513,475,Lhemiplegia
502,394,512,469,Lhemiplegia
500,394,512,464,Lhemiplegia
498,393,510,461,Lhemiplegia
496,395,508,458,Lhemiplegia
494,402,505,457,Lhemiplegia
493,414,500,455,Lhemiplegia
508,444,490,455,Lhemiplegia
511,467,482,470,Lhemiplegia
515,472,476,480,Lhemiplegia
517,444,473,481,Lhemiplegia
517,427,470,483,Lhemiplegia
517,417,468,484,Lhemiplegia
517,411,466,487,Lhemiplegia
516,406,465,488,Lhemiplegia
515,405,503,487,Lhemiplegia
509,401,514,489,Lhemiplegia
507,400,514,485,Lhemiplegia
504,396,514,476,Lhemiplegia
503,395,513,468,Lhemiplegia
500,394,512,463,Lhemiplegia
498,395,511,459,Lhemiplegia
497,398,510,457,Lhemiplegia
495,413,507,456,Lhemiplegia
494,442,501,455,Lhemiplegia
507,464,491,457,Lhemiplegia
511,467,483,478,Lhemiplegia
513,470,477,494,Lhemiplegia
513,442,473,504,Lhemiplegia
513,426,471,507,Lhemiplegia
511,416,468,508,Lhemiplegia
510,410,466,507,Lhemiplegia
507,405,465,507,Lhemiplegia
505,403,499,507,Lhemiplegia
500,403,512,506,Lhemiplegia
499,400,512,494,Lhemiplegia
498,397,511,483,Lhemiplegia
496,395,511,476,Lhemiplegia
494,398,509,471,Lhemiplegia
493,407,507,465,Lhemiplegia
491,423,503,461,Lhemiplegia
491,461,498,459,Lhemiplegia
491,472,488,457,Lhemiplegia
507,472,480,472,Lhemiplegia
512,481,475,492,Lhemiplegia
514,454,472,500,Lhemiplegia
513,432,469,503,Lhemiplegia
514,421,467,500,Lhemiplegia
515,413,465,495,Lhemiplegia
516,407,463,491,Lhemiplegia
516,403,470,488,Lhemiplegia
515,404,502,484,Lhemiplegia
510,400,510,485,Lhemiplegia
507,396,510,477,Lhemiplegia
504,396,509,471,Lhemiplegia
502,395,509,465,Lhemiplegia
500,404,507,462,Lhemiplegia
497,424,503,458,Lhemiplegia
496,456,496,457,Lhemiplegia
495,473,486,455,Lhemiplegia
501,472,478,454,Lhemiplegia
512,469,473,456,Lhemiplegia
515,469,470,477,Lhemiplegia
516,444,467,480,Lhemiplegia
516,429,465,480,Lhemiplegia
516,420,463,481,Lhemiplegia
517,413,462,482,Lhemiplegia
516,407,461,484,Lhemiplegia
515,404,480,482,Lhemiplegia
514,401,506,479,Lhemiplegia
509,399,511,487,Lhemiplegia
507,398,511,474,Lhemiplegia
504,396,510,467,Lhemiplegia
502,400,507,463,Lhemiplegia
499,416,501,471,Lhemiplegia
498,446,491,470,Lhemiplegia
496,467,482,461,Lhemiplegia
495,472,477,458,Lhemiplegia
494,473,472,456,Lhemiplegia
496,472,468,467,Lhemiplegia
509,471,467,502,Lhemiplegia
514,459,464,504,Lhemiplegia
517,438,462,504,Lhemiplegia
517,427,461,503,Lhemiplegia
518,419,460,504,Lhemiplegia
518,412,465,504,Lhemiplegia
516,408,502,502,Lhemiplegia
510,407,512,503,Lhemiplegia
508,400,511,492,Lhemiplegia
505,399,510,481,Lhemiplegia
502,397,509,474,Lhemiplegia
500,396,506,468,Lhemiplegia
498,395,498,463,Lhemiplegia
496,403,487,461,Lhemiplegia
495,424,480,460,Lhemiplegia
503,452,474,507,Lhemiplegia
514,470,472,513,Lhemiplegia
517,440,468,513,Lhemiplegia
517,423,466,513,Lhemiplegia
518,413,464,513,Lhemiplegia
518,407,462,512,Lhemiplegia
518,403,507,511,Lhemiplegia
515,401,515,508,Lhemiplegia
510,399,516,499,Lhemiplegia
507,396,514,490,Lhemiplegia
