sensor1,sensor2,sensor3,sensor4,labels
484,507,500,451,walk
499,509,489,448,walk
507,500,481,448,walk
508,491,477,448,walk
508,483,472,467,walk
503,476,470,484,walk
496,471,467,493,walk
493,466,465,500,walk
491,464,500,498,walk
489,483,509,482,walk
487,492,508,470,walk
487,499,505,462,walk
486,504,502,456,walk
485,506,499,451,walk
485,510,487,449,walk
505,510,478,446,walk
511,497,474,452,walk
510,488,470,476,walk
507,480,467,488,walk
500,474,464,493,walk
495,469,462,501,walk
492,465,463,504,walk
490,463,511,499,walk
488,492,511,484,walk
488,502,508,472,walk
487,504,504,465,walk
486,505,501,458,walk
485,508,491,454,walk
487,509,482,451,walk
508,504,476,450,walk
509,495,472,459,walk
508,486,469,469,walk
505,479,466,481,walk
499,473,463,490,walk
494,468,461,496,walk
492,464,461,499,walk
490,461,505,498,walk
489,487,509,482,walk
488,492,508,471,walk
486,496,506,462,walk
486,502,505,457,walk
485,505,503,451,walk
484,509,492,449,walk
506,509,484,447,walk
510,498,478,454,walk
510,488,473,464,walk
508,480,470,475,walk
505,474,466,485,walk
498,469,463,489,walk
495,465,463,497,walk
492,463,502,496,walk
490,483,510,480,walk
489,496,509,469,walk
487,501,507,461,walk
486,505,505,455,walk
486,506,502,450,walk
485,511,491,448,walk
500,511,483,447,walk
502,499,477,449,walk
501,489,472,466,walk
497,481,470,480,walk
491,475,466,484,walk
488,470,463,493,walk
487,466,462,499,walk
486,463,496,497,walk
485,481,508,485,walk
485,497,507,474,walk
484,504,507,465,walk
483,504,505,458,walk
484,507,502,453,walk
482,509,491,449,walk
498,510,482,447,walk
509,502,477,449,walk
509,494,473,451,walk
508,485,469,469,walk
503,479,466,482,walk
497,473,464,491,walk
492,468,461,497,walk
491,464,460,499,walk
488,461,504,496,walk
488,492,509,480,walk
487,502,508,469,walk
485,503,505,461,walk
485,506,503,456,walk
484,507,493,450,walk
484,509,482,448,walk
505,509,477,446,walk
509,498,473,447,walk
509,489,469,463,walk
503,482,466,475,walk
497,477,463,484,walk
492,470,461,492,walk
490,465,459,500,walk
488,463,480,499,walk
487,462,509,489,walk
486,493,509,478,walk
485,501,508,467,walk
485,504,506,461,walk
485,505,504,453,walk
483,507,498,451,walk
486,509,486,447,walk
510,505,480,446,walk
510,495,474,454,walk
510,487,472,476,walk
502,479,468,487,walk
495,473,467,493,walk
492,469,462,501,walk
490,465,461,501,walk
488,462,506,499,walk
487,493,509,483,walk
486,499,508,471,walk
485,503,508,463,walk
485,503,505,456,walk
484,506,502,452,walk
485,509,490,449,walk
506,506,482,447,walk
509,495,476,458,walk
509,487,472,475,walk
505,479,469,484,walk
498,473,466,490,walk
493,467,462,497,walk
491,464,463,499,walk
489,463,509,496,walk
488,481,512,481,walk
486,493,509,470,walk
486,500,507,462,walk
485,504,504,456,walk
484,506,498,452,walk
485,509,487,449,walk
508,505,480,446,walk
509,495,475,458,walk
508,486,472,474,walk
501,478,469,481,walk
494,472,466,487,walk
491,467,462,494,walk
489,463,463,497,walk
488,462,506,493,walk
487,490,507,479,walk
486,500,509,468,walk
485,503,506,460,walk
484,504,504,454,walk
484,506,498,450,walk
487,510,486,448,walk
506,504,479,448,walk
508,495,474,450,walk
508,485,470,469,walk
503,479,467,479,walk
496,473,464,486,walk
491,468,462,494,walk
490,464,461,498,walk
488,461,507,493,walk
487,485,511,478,walk
486,496,508,468,walk
485,501,507,460,walk
485,504,504,453,walk
484,507,498,450,walk
492,508,487,447,walk
508,503,479,447,walk
509,493,475,448,walk
509,484,471,454,walk
508,477,468,470,walk
504,471,466,487,walk
496,467,463,500,walk
494,463,489,499,walk
491,475,508,489,walk
489,497,510,476,walk
487,500,508,465,walk
487,502,505,458,walk
485,505,501,452,walk
485,509,491,450,walk
500,507,482,448,walk
509,499,476,448,walk
508,489,473,447,walk
507,482,469,458,walk
502,475,466,471,walk
497,469,463,483,walk
492,464,462,496,walk
491,462,496,497,walk
489,487,508,485,walk
487,497,508,474,walk
486,500,507,464,walk
485,502,506,457,walk
485,505,504,451,walk
484,508,497,449,walk
498,509,487,447,walk
509,501,479,450,walk
509,490,474,444,walk
507,482,471,443,walk
503,476,467,464,walk
498,470,465,489,walk
493,466,462,497,walk
490,463,499,500,walk
489,485,510,485,walk
487,494,509,472,walk
487,498,507,462,walk
486,503,506,456,walk
485,505,502,451,walk
484,508,490,448,walk
507,508,481,447,walk
509,495,476,449,walk
508,486,472,449,walk
506,479,469,470,walk
504,472,465,484,walk
498,467,463,494,walk
493,463,464,497,walk
491,462,506,495,walk
489,498,507,478,walk
487,501,505,467,walk
486,504,503,460,walk
485,506,502,453,walk
484,507,493,449,walk
494,510,483,447,walk
507,503,477,446,walk
508,493,472,447,walk
507,484,468,457,walk
507,477,465,472,walk
505,472,462,490,walk
498,467,460,497,walk
